QuestionText,AnswerText,Tags
What jewelry do you wear for concert in autumn?,formal gray nylon jewelry,"jewelry,formal,gray,nylon,concert,autumn,women"
Describe a skirt suitable for casual during spring.,grunge red linen skirt,"skirt,grunge,red,linen,casual,spring,women"
What's your go-to skirt for a office in summer?,vintage green cotton skirt,"skirt,vintage,green,cotton,office,summer,women"
What's your go-to suit for a outdoor in winter?,elegant yellow silk suit,"suit,elegant,yellow,silk,outdoor,winter,men"
Which jewelry would you choose for a casual in autumn?,casual black leather jewelry,"jewelry,casual,black,leather,casual,autumn,women"
What's your go-to boots for a concert in autumn?,vintage green linen boots,"boots,vintage,green,linen,concert,autumn,men,women"
Which jewelry would you choose for a office in autumn?,grunge yellow nylon jewelry,"jewelry,grunge,yellow,nylon,office,autumn,women"
What's your go-to sneakers for a casual in spring?,grunge purple leather sneakers,"sneakers,grunge,purple,leather,casual,spring,men,women"
Describe a boots suitable for concert during spring.,grunge purple linen boots,"boots,grunge,purple,linen,concert,spring,men,women"
What's your go-to boots for a party in spring?,preppy gray silk boots,"boots,preppy,gray,silk,party,spring,men,women"
Describe a scarf suitable for outdoor during spring.,athleisure red cotton scarf,"scarf,athleisure,red,cotton,outdoor,spring,men,women"
What's your go-to skirt for a indoor in spring?,formal blue suede skirt,"skirt,formal,blue,suede,indoor,spring,women"
Which boots would you choose for a party in spring?,casual pink wool boots,"boots,casual,pink,wool,party,spring,men,women"
What's your go-to blazer for a wedding in summer?,elegant green leather blazer,"blazer,elegant,green,leather,wedding,summer,men,women"
What's your go-to sneakers for a wedding in winter?,athleisure pink denim sneakers,"sneakers,athleisure,pink,denim,wedding,winter,men,women"
What's your go-to skirt for a indoor in summer?,preppy gray linen skirt,"skirt,preppy,gray,linen,indoor,summer,women"
Which sneakers would you choose for a office in winter?,elegant green cotton sneakers,"sneakers,elegant,green,cotton,office,winter,men,women"
What suit do you wear for indoor in spring?,elegant black denim suit,"suit,elegant,black,denim,indoor,spring,men"
What blazer do you wear for party in winter?,athleisure white leather blazer,"blazer,athleisure,white,leather,party,winter,men,women"
What oxfords do you wear for indoor in autumn?,elegant blue denim oxfords,"oxfords,elegant,blue,denim,indoor,autumn,men,women"
What's your go-to oxfords for a concert in autumn?,preppy yellow nylon oxfords,"oxfords,preppy,yellow,nylon,concert,autumn,men,women"
What's your go-to jacket for a concert in autumn?,formal pink linen jacket,"jacket,formal,pink,linen,concert,autumn,men,women"
What's your go-to suit for a indoor in autumn?,preppy red silk suit,"suit,preppy,red,silk,indoor,autumn,men"
What's your go-to sneakers for a office in summer?,boho pink silk sneakers,"sneakers,boho,pink,silk,office,summer,men,women"
Describe a scarf suitable for concert during spring.,formal gray suede scarf,"scarf,formal,gray,suede,concert,spring,men,women"
Describe a jewelry suitable for wedding during summer.,grunge brown cotton jewelry,"jewelry,grunge,brown,cotton,wedding,summer,women"
Which oxfords would you choose for a party in spring?,athleisure black suede oxfords,"oxfords,athleisure,black,suede,party,spring,men,women"
Describe a sneakers suitable for casual during spring.,casual yellow cotton sneakers,"sneakers,casual,yellow,cotton,casual,spring,men,women"
Describe a pants suitable for outdoor during winter.,boho white nylon pants,"pants,boho,white,nylon,outdoor,winter,men,women"
What's your go-to suit for a office in autumn?,grunge gray suede suit,"suit,grunge,gray,suede,office,autumn,men"
What jewelry do you wear for date in autumn?,formal green silk jewelry,"jewelry,formal,green,silk,date,autumn,women"
What jewelry do you wear for party in summer?,boho pink leather jewelry,"jewelry,boho,pink,leather,party,summer,women"
What boots do you wear for date in winter?,formal purple silk boots,"boots,formal,purple,silk,date,winter,men,women"
Describe a blazer suitable for office during spring.,preppy black leather blazer,"blazer,preppy,black,leather,office,spring,men,women"
Describe a suit suitable for office during spring.,formal red silk suit,"suit,formal,red,silk,office,spring,men"
What's your go-to boots for a interview in autumn?,preppy red denim boots,"boots,preppy,red,denim,interview,autumn,men,women"
What jewelry do you wear for date in autumn?,athleisure purple silk jewelry,"jewelry,athleisure,purple,silk,date,autumn,women"
What's your go-to jacket for a casual in summer?,boho red linen jacket,"jacket,boho,red,linen,casual,summer,men,women"
What jacket do you wear for outdoor in summer?,vintage blue linen jacket,"jacket,vintage,blue,linen,outdoor,summer,men,women"
Describe a skirt suitable for interview during winter.,vintage brown suede skirt,"skirt,vintage,brown,suede,interview,winter,women"
What jewelry do you wear for date in autumn?,elegant blue cotton jewelry,"jewelry,elegant,blue,cotton,date,autumn,women"
Describe a blazer suitable for interview during winter.,athleisure black cotton blazer,"blazer,athleisure,black,cotton,interview,winter,men,women"
Describe a jacket suitable for outdoor during winter.,formal white silk jacket,"jacket,formal,white,silk,outdoor,winter,men,women"
What oxfords do you wear for wedding in summer?,formal purple leather oxfords,"oxfords,formal,purple,leather,wedding,summer,men,women"
What pants do you wear for casual in winter?,vintage purple silk pants,"pants,vintage,purple,silk,casual,winter,men,women"
What's your go-to jacket for a casual in summer?,preppy pink wool jacket,"jacket,preppy,pink,wool,casual,summer,men,women"
What skirt do you wear for date in autumn?,boho red wool skirt,"skirt,boho,red,wool,date,autumn,women"
What suit do you wear for indoor in summer?,formal green leather suit,"suit,formal,green,leather,indoor,summer,men"
Describe a suit suitable for outdoor during summer.,formal green linen suit,"suit,formal,green,linen,outdoor,summer,men"
Describe a scarf suitable for concert during autumn.,grunge gray wool scarf,"scarf,grunge,gray,wool,concert,autumn,men,women"
Which boots would you choose for a interview in spring?,elegant green cotton boots,"boots,elegant,green,cotton,interview,spring,men,women"
What's your go-to scarf for a wedding in winter?,elegant blue nylon scarf,"scarf,elegant,blue,nylon,wedding,winter,men,women"
What suit do you wear for date in winter?,casual gray silk suit,"suit,casual,gray,silk,date,winter,men"
What's your go-to oxfords for a indoor in summer?,formal pink leather oxfords,"oxfords,formal,pink,leather,indoor,summer,men,women"
Which blazer would you choose for a indoor in autumn?,casual green nylon blazer,"blazer,casual,green,nylon,indoor,autumn,men,women"
Describe a oxfords suitable for concert during summer.,boho pink suede oxfords,"oxfords,boho,pink,suede,concert,summer,men,women"
Which jewelry would you choose for a date in autumn?,athleisure yellow leather jewelry,"jewelry,athleisure,yellow,leather,date,autumn,women"
What pants do you wear for wedding in summer?,vintage purple nylon pants,"pants,vintage,purple,nylon,wedding,summer,men,women"
Which jacket would you choose for a indoor in summer?,preppy yellow linen jacket,"jacket,preppy,yellow,linen,indoor,summer,men,women"
Describe a skirt suitable for party during winter.,casual blue cotton skirt,"skirt,casual,blue,cotton,party,winter,women"
Which suit would you choose for a casual in autumn?,casual gray silk suit,"suit,casual,gray,silk,casual,autumn,men"
What blazer do you wear for outdoor in summer?,boho yellow silk blazer,"blazer,boho,yellow,silk,outdoor,summer,men,women"
What scarf do you wear for date in autumn?,athleisure red linen scarf,"scarf,athleisure,red,linen,date,autumn,men,women"
Which jacket would you choose for a outdoor in spring?,elegant black silk jacket,"jacket,elegant,black,silk,outdoor,spring,men,women"
Which boots would you choose for a office in autumn?,preppy white cotton boots,"boots,preppy,white,cotton,office,autumn,men,women"
Describe a skirt suitable for office during spring.,formal yellow denim skirt,"skirt,formal,yellow,denim,office,spring,women"
Describe a jacket suitable for outdoor during summer.,preppy black denim jacket,"jacket,preppy,black,denim,outdoor,summer,men,women"
Describe a jewelry suitable for outdoor during summer.,vintage yellow silk jewelry,"jewelry,vintage,yellow,silk,outdoor,summer,women"
What's your go-to jacket for a wedding in spring?,formal yellow cotton jacket,"jacket,formal,yellow,cotton,wedding,spring,men,women"
What jewelry do you wear for casual in summer?,boho green denim jewelry,"jewelry,boho,green,denim,casual,summer,women"
What's your go-to jewelry for a interview in autumn?,athleisure white wool jewelry,"jewelry,athleisure,white,wool,interview,autumn,women"
What's your go-to pants for a date in summer?,athleisure black denim pants,"pants,athleisure,black,denim,date,summer,men,women"
What oxfords do you wear for interview in autumn?,athleisure yellow denim oxfords,"oxfords,athleisure,yellow,denim,interview,autumn,men,women"
Describe a suit suitable for casual during spring.,formal purple silk suit,"suit,formal,purple,silk,casual,spring,men"
What jacket do you wear for wedding in spring?,formal green nylon jacket,"jacket,formal,green,nylon,wedding,spring,men,women"
What boots do you wear for wedding in summer?,casual green suede boots,"boots,casual,green,suede,wedding,summer,men,women"
What skirt do you wear for office in winter?,preppy pink suede skirt,"skirt,preppy,pink,suede,office,winter,women"
What jacket do you wear for party in winter?,boho black linen jacket,"jacket,boho,black,linen,party,winter,men,women"
Which skirt would you choose for a casual in summer?,preppy red cotton skirt,"skirt,preppy,red,cotton,casual,summer,women"
Describe a oxfords suitable for concert during winter.,casual purple wool oxfords,"oxfords,casual,purple,wool,concert,winter,men,women"
Which jacket would you choose for a office in autumn?,grunge pink suede jacket,"jacket,grunge,pink,suede,office,autumn,men,women"
What sneakers do you wear for office in summer?,elegant green denim sneakers,"sneakers,elegant,green,denim,office,summer,men,women"
Which blazer would you choose for a outdoor in autumn?,boho white suede blazer,"blazer,boho,white,suede,outdoor,autumn,men,women"
Describe a sneakers suitable for outdoor during autumn.,formal yellow suede sneakers,"sneakers,formal,yellow,suede,outdoor,autumn,men,women"
Which jewelry would you choose for a concert in summer?,vintage gray denim jewelry,"jewelry,vintage,gray,denim,concert,summer,women"
Describe a blazer suitable for casual during spring.,preppy yellow nylon blazer,"blazer,preppy,yellow,nylon,casual,spring,men,women"
What's your go-to jewelry for a concert in spring?,boho pink cotton jewelry,"jewelry,boho,pink,cotton,concert,spring,women"
Describe a pants suitable for indoor during winter.,athleisure black wool pants,"pants,athleisure,black,wool,indoor,winter,men,women"
What jewelry do you wear for outdoor in autumn?,boho green linen jewelry,"jewelry,boho,green,linen,outdoor,autumn,women"
What's your go-to sneakers for a indoor in summer?,boho red suede sneakers,"sneakers,boho,red,suede,indoor,summer,men,women"
Which scarf would you choose for a outdoor in autumn?,preppy pink cotton scarf,"scarf,preppy,pink,cotton,outdoor,autumn,men,women"
What's your go-to scarf for a interview in winter?,vintage purple denim scarf,"scarf,vintage,purple,denim,interview,winter,men,women"
Which oxfords would you choose for a office in winter?,casual purple linen oxfords,"oxfords,casual,purple,linen,office,winter,men,women"
What suit do you wear for outdoor in summer?,grunge pink cotton suit,"suit,grunge,pink,cotton,outdoor,summer,men"
What's your go-to oxfords for a concert in autumn?,boho red cotton oxfords,"oxfords,boho,red,cotton,concert,autumn,men,women"
Describe a scarf suitable for concert during spring.,preppy yellow silk scarf,"scarf,preppy,yellow,silk,concert,spring,men,women"
What jewelry do you wear for office in spring?,preppy purple wool jewelry,"jewelry,preppy,purple,wool,office,spring,women"
What skirt do you wear for party in winter?,vintage green leather skirt,"skirt,vintage,green,leather,party,winter,women"
Describe a jacket suitable for interview during spring.,elegant brown denim jacket,"jacket,elegant,brown,denim,interview,spring,men,women"
What's your go-to skirt for a concert in summer?,formal red silk skirt,"skirt,formal,red,silk,concert,summer,women"
What sneakers do you wear for wedding in winter?,preppy white nylon sneakers,"sneakers,preppy,white,nylon,wedding,winter,men,women"
What's your go-to jewelry for a interview in summer?,preppy gray leather jewelry,"jewelry,preppy,gray,leather,interview,summer,women"
What suit do you wear for party in summer?,elegant gray leather suit,"suit,elegant,gray,leather,party,summer,men"
Describe a skirt suitable for casual during spring.,formal blue wool skirt,"skirt,formal,blue,wool,casual,spring,women"
What's your go-to scarf for a wedding in spring?,athleisure brown cotton scarf,"scarf,athleisure,brown,cotton,wedding,spring,men,women"
Which skirt would you choose for a party in autumn?,formal green silk skirt,"skirt,formal,green,silk,party,autumn,women"
What's your go-to skirt for a casual in autumn?,casual white denim skirt,"skirt,casual,white,denim,casual,autumn,women"
What's your go-to sneakers for a wedding in winter?,vintage brown linen sneakers,"sneakers,vintage,brown,linen,wedding,winter,men,women"
Which skirt would you choose for a office in spring?,grunge blue nylon skirt,"skirt,grunge,blue,nylon,office,spring,women"
Describe a pants suitable for interview during spring.,casual blue denim pants,"pants,casual,blue,denim,interview,spring,men,women"
Describe a scarf suitable for office during summer.,formal gray wool scarf,"scarf,formal,gray,wool,office,summer,men,women"
Which pants would you choose for a date in summer?,preppy yellow silk pants,"pants,preppy,yellow,silk,date,summer,men,women"
What boots do you wear for outdoor in winter?,athleisure yellow linen boots,"boots,athleisure,yellow,linen,outdoor,winter,men,women"
Which suit would you choose for a date in spring?,preppy blue silk suit,"suit,preppy,blue,silk,date,spring,men"
Describe a blazer suitable for casual during winter.,casual gray nylon blazer,"blazer,casual,gray,nylon,casual,winter,men,women"
What boots do you wear for concert in autumn?,casual brown nylon boots,"boots,casual,brown,nylon,concert,autumn,men,women"
What jewelry do you wear for indoor in winter?,preppy yellow wool jewelry,"jewelry,preppy,yellow,wool,indoor,winter,women"
What's your go-to boots for a casual in spring?,boho green cotton boots,"boots,boho,green,cotton,casual,spring,men,women"
What pants do you wear for party in winter?,preppy pink cotton pants,"pants,preppy,pink,cotton,party,winter,men,women"
What's your go-to suit for a party in spring?,athleisure yellow denim suit,"suit,athleisure,yellow,denim,party,spring,men"
Which scarf would you choose for a date in spring?,formal red linen scarf,"scarf,formal,red,linen,date,spring,men,women"
What's your go-to jacket for a concert in winter?,boho black silk jacket,"jacket,boho,black,silk,concert,winter,men,women"
What's your go-to pants for a indoor in spring?,athleisure green silk pants,"pants,athleisure,green,silk,indoor,spring,men,women"
What boots do you wear for indoor in summer?,formal red linen boots,"boots,formal,red,linen,indoor,summer,men,women"
What pants do you wear for concert in spring?,casual black silk pants,"pants,casual,black,silk,concert,spring,men,women"
What's your go-to jacket for a concert in summer?,athleisure black linen jacket,"jacket,athleisure,black,linen,concert,summer,men,women"
What's your go-to blazer for a interview in winter?,formal pink linen blazer,"blazer,formal,pink,linen,interview,winter,men,women"
What sneakers do you wear for outdoor in winter?,preppy yellow nylon sneakers,"sneakers,preppy,yellow,nylon,outdoor,winter,men,women"
What sneakers do you wear for interview in spring?,vintage purple denim sneakers,"sneakers,vintage,purple,denim,interview,spring,men,women"
What suit do you wear for wedding in winter?,elegant pink wool suit,"suit,elegant,pink,wool,wedding,winter,men"
Describe a blazer suitable for wedding during winter.,boho yellow suede blazer,"blazer,boho,yellow,suede,wedding,winter,men,women"
What scarf do you wear for wedding in spring?,athleisure white nylon scarf,"scarf,athleisure,white,nylon,wedding,spring,men,women"
Describe a jacket suitable for office during summer.,grunge pink silk jacket,"jacket,grunge,pink,silk,office,summer,men,women"
What's your go-to suit for a indoor in spring?,elegant gray denim suit,"suit,elegant,gray,denim,indoor,spring,men"
Which scarf would you choose for a date in autumn?,elegant gray leather scarf,"scarf,elegant,gray,leather,date,autumn,men,women"
Describe a oxfords suitable for interview during summer.,formal brown suede oxfords,"oxfords,formal,brown,suede,interview,summer,men,women"
What boots do you wear for party in autumn?,elegant black linen boots,"boots,elegant,black,linen,party,autumn,men,women"
Describe a scarf suitable for wedding during summer.,boho red silk scarf,"scarf,boho,red,silk,wedding,summer,men,women"
Describe a jacket suitable for date during autumn.,casual black cotton jacket,"jacket,casual,black,cotton,date,autumn,men,women"
What suit do you wear for interview in winter?,elegant purple linen suit,"suit,elegant,purple,linen,interview,winter,men"
What jacket do you wear for interview in winter?,boho green linen jacket,"jacket,boho,green,linen,interview,winter,men,women"
Describe a pants suitable for date during spring.,formal blue nylon pants,"pants,formal,blue,nylon,date,spring,men,women"
Describe a jacket suitable for office during winter.,grunge pink suede jacket,"jacket,grunge,pink,suede,office,winter,men,women"
What's your go-to blazer for a party in spring?,vintage gray nylon blazer,"blazer,vintage,gray,nylon,party,spring,men,women"
Which blazer would you choose for a party in spring?,vintage yellow linen blazer,"blazer,vintage,yellow,linen,party,spring,men,women"
What's your go-to blazer for a office in autumn?,preppy green wool blazer,"blazer,preppy,green,wool,office,autumn,men,women"
What's your go-to jewelry for a date in autumn?,preppy purple cotton jewelry,"jewelry,preppy,purple,cotton,date,autumn,women"
What blazer do you wear for date in summer?,formal pink suede blazer,"blazer,formal,pink,suede,date,summer,men,women"
What's your go-to jewelry for a party in autumn?,elegant brown nylon jewelry,"jewelry,elegant,brown,nylon,party,autumn,women"
Describe a pants suitable for party during autumn.,casual white silk pants,"pants,casual,white,silk,party,autumn,men,women"
What's your go-to suit for a party in summer?,athleisure black linen suit,"suit,athleisure,black,linen,party,summer,men"
Which sneakers would you choose for a interview in winter?,boho yellow wool sneakers,"sneakers,boho,yellow,wool,interview,winter,men,women"
What jewelry do you wear for date in winter?,formal brown nylon jewelry,"jewelry,formal,brown,nylon,date,winter,women"
Which scarf would you choose for a interview in autumn?,casual yellow linen scarf,"scarf,casual,yellow,linen,interview,autumn,men,women"
What suit do you wear for indoor in spring?,casual gray suede suit,"suit,casual,gray,suede,indoor,spring,men"
Describe a jacket suitable for party during winter.,elegant purple nylon jacket,"jacket,elegant,purple,nylon,party,winter,men,women"
Describe a blazer suitable for party during spring.,formal white denim blazer,"blazer,formal,white,denim,party,spring,men,women"
Which boots would you choose for a date in spring?,boho black leather boots,"boots,boho,black,leather,date,spring,men,women"
Which sneakers would you choose for a party in autumn?,athleisure black wool sneakers,"sneakers,athleisure,black,wool,party,autumn,men,women"
Describe a scarf suitable for interview during autumn.,formal pink silk scarf,"scarf,formal,pink,silk,interview,autumn,men,women"
What jewelry do you wear for outdoor in autumn?,formal black leather jewelry,"jewelry,formal,black,leather,outdoor,autumn,women"
Describe a skirt suitable for wedding during summer.,grunge brown cotton skirt,"skirt,grunge,brown,cotton,wedding,summer,women"
Which pants would you choose for a wedding in spring?,elegant white silk pants,"pants,elegant,white,silk,wedding,spring,men,women"
Which pants would you choose for a wedding in summer?,formal gray suede pants,"pants,formal,gray,suede,wedding,summer,men,women"
What's your go-to skirt for a date in winter?,vintage red cotton skirt,"skirt,vintage,red,cotton,date,winter,women"
Describe a suit suitable for outdoor during spring.,formal yellow denim suit,"suit,formal,yellow,denim,outdoor,spring,men"
Describe a blazer suitable for office during winter.,vintage red silk blazer,"blazer,vintage,red,silk,office,winter,men,women"
Which oxfords would you choose for a office in spring?,boho green leather oxfords,"oxfords,boho,green,leather,office,spring,men,women"
What blazer do you wear for date in spring?,casual brown denim blazer,"blazer,casual,brown,denim,date,spring,men,women"
Which oxfords would you choose for a outdoor in winter?,formal purple leather oxfords,"oxfords,formal,purple,leather,outdoor,winter,men,women"
What's your go-to scarf for a office in summer?,casual yellow suede scarf,"scarf,casual,yellow,suede,office,summer,men,women"
Describe a oxfords suitable for outdoor during spring.,grunge blue denim oxfords,"oxfords,grunge,blue,denim,outdoor,spring,men,women"
What skirt do you wear for date in autumn?,preppy red suede skirt,"skirt,preppy,red,suede,date,autumn,women"
What's your go-to jacket for a wedding in winter?,casual green silk jacket,"jacket,casual,green,silk,wedding,winter,men,women"
What's your go-to jacket for a interview in summer?,vintage gray silk jacket,"jacket,vintage,gray,silk,interview,summer,men,women"
Which pants would you choose for a date in spring?,elegant blue nylon pants,"pants,elegant,blue,nylon,date,spring,men,women"
Describe a skirt suitable for wedding during winter.,boho gray nylon skirt,"skirt,boho,gray,nylon,wedding,winter,women"
Which scarf would you choose for a concert in summer?,casual white silk scarf,"scarf,casual,white,silk,concert,summer,men,women"
Which pants would you choose for a office in summer?,preppy green linen pants,"pants,preppy,green,linen,office,summer,men,women"
Describe a suit suitable for wedding during autumn.,grunge yellow denim suit,"suit,grunge,yellow,denim,wedding,autumn,men"
Which blazer would you choose for a interview in autumn?,vintage red denim blazer,"blazer,vintage,red,denim,interview,autumn,men,women"
What's your go-to skirt for a casual in summer?,formal purple cotton skirt,"skirt,formal,purple,cotton,casual,summer,women"
Which jacket would you choose for a outdoor in autumn?,athleisure blue nylon jacket,"jacket,athleisure,blue,nylon,outdoor,autumn,men,women"
What's your go-to sneakers for a office in winter?,vintage pink nylon sneakers,"sneakers,vintage,pink,nylon,office,winter,men,women"
Which skirt would you choose for a office in summer?,formal yellow nylon skirt,"skirt,formal,yellow,nylon,office,summer,women"
What's your go-to jewelry for a concert in autumn?,vintage red nylon jewelry,"jewelry,vintage,red,nylon,concert,autumn,women"
What's your go-to jewelry for a casual in winter?,grunge red cotton jewelry,"jewelry,grunge,red,cotton,casual,winter,women"
What suit do you wear for party in summer?,preppy brown cotton suit,"suit,preppy,brown,cotton,party,summer,men"
Describe a jewelry suitable for party during summer.,boho brown cotton jewelry,"jewelry,boho,brown,cotton,party,summer,women"
Which boots would you choose for a office in spring?,preppy gray wool boots,"boots,preppy,gray,wool,office,spring,men,women"
Which oxfords would you choose for a date in winter?,formal brown nylon oxfords,"oxfords,formal,brown,nylon,date,winter,men,women"
What boots do you wear for interview in autumn?,casual red denim boots,"boots,casual,red,denim,interview,autumn,men,women"
Which jewelry would you choose for a wedding in winter?,casual pink cotton jewelry,"jewelry,casual,pink,cotton,wedding,winter,women"
What's your go-to pants for a office in summer?,preppy yellow nylon pants,"pants,preppy,yellow,nylon,office,summer,men,women"
Which suit would you choose for a interview in autumn?,elegant pink cotton suit,"suit,elegant,pink,cotton,interview,autumn,men"
What suit do you wear for date in spring?,formal black leather suit,"suit,formal,black,leather,date,spring,men"
What's your go-to jacket for a wedding in winter?,formal black leather jacket,"jacket,formal,black,leather,wedding,winter,men,women"
Describe a pants suitable for office during summer.,boho white denim pants,"pants,boho,white,denim,office,summer,men,women"
Which suit would you choose for a party in summer?,boho brown denim suit,"suit,boho,brown,denim,party,summer,men"
What jacket do you wear for concert in summer?,elegant green wool jacket,"jacket,elegant,green,wool,concert,summer,men,women"
What scarf do you wear for outdoor in summer?,boho black nylon scarf,"scarf,boho,black,nylon,outdoor,summer,men,women"
Which sneakers would you choose for a office in autumn?,boho brown nylon sneakers,"sneakers,boho,brown,nylon,office,autumn,men,women"
Describe a jewelry suitable for date during winter.,elegant purple denim jewelry,"jewelry,elegant,purple,denim,date,winter,women"
Which suit would you choose for a outdoor in summer?,casual purple silk suit,"suit,casual,purple,silk,outdoor,summer,men"
Which jacket would you choose for a party in spring?,vintage yellow suede jacket,"jacket,vintage,yellow,suede,party,spring,men,women"
What oxfords do you wear for outdoor in winter?,boho purple nylon oxfords,"oxfords,boho,purple,nylon,outdoor,winter,men,women"
Which suit would you choose for a casual in spring?,preppy black suede suit,"suit,preppy,black,suede,casual,spring,men"
What's your go-to oxfords for a wedding in autumn?,preppy pink wool oxfords,"oxfords,preppy,pink,wool,wedding,autumn,men,women"
Which suit would you choose for a office in spring?,preppy pink suede suit,"suit,preppy,pink,suede,office,spring,men"
Which sneakers would you choose for a outdoor in winter?,preppy pink leather sneakers,"sneakers,preppy,pink,leather,outdoor,winter,men,women"
Describe a boots suitable for interview during summer.,casual green nylon boots,"boots,casual,green,nylon,interview,summer,men,women"
What boots do you wear for casual in winter?,grunge purple linen boots,"boots,grunge,purple,linen,casual,winter,men,women"
Describe a pants suitable for casual during autumn.,vintage brown wool pants,"pants,vintage,brown,wool,casual,autumn,men,women"
Describe a sneakers suitable for interview during winter.,boho red suede sneakers,"sneakers,boho,red,suede,interview,winter,men,women"
What's your go-to blazer for a party in spring?,athleisure pink cotton blazer,"blazer,athleisure,pink,cotton,party,spring,men,women"
Which scarf would you choose for a wedding in summer?,vintage green cotton scarf,"scarf,vintage,green,cotton,wedding,summer,men,women"
What's your go-to boots for a concert in spring?,preppy purple denim boots,"boots,preppy,purple,denim,concert,spring,men,women"
Which suit would you choose for a casual in spring?,formal brown leather suit,"suit,formal,brown,leather,casual,spring,men"
Which oxfords would you choose for a wedding in autumn?,athleisure red cotton oxfords,"oxfords,athleisure,red,cotton,wedding,autumn,men,women"
What boots do you wear for wedding in spring?,formal black linen boots,"boots,formal,black,linen,wedding,spring,men,women"
Describe a scarf suitable for concert during spring.,casual yellow denim scarf,"scarf,casual,yellow,denim,concert,spring,men,women"
Describe a scarf suitable for casual during autumn.,casual gray leather scarf,"scarf,casual,gray,leather,casual,autumn,men,women"
What blazer do you wear for date in autumn?,vintage brown nylon blazer,"blazer,vintage,brown,nylon,date,autumn,men,women"
What skirt do you wear for party in spring?,athleisure green denim skirt,"skirt,athleisure,green,denim,party,spring,women"
What jacket do you wear for wedding in autumn?,boho green denim jacket,"jacket,boho,green,denim,wedding,autumn,men,women"
What's your go-to oxfords for a indoor in winter?,preppy blue linen oxfords,"oxfords,preppy,blue,linen,indoor,winter,men,women"
What's your go-to blazer for a indoor in summer?,athleisure blue leather blazer,"blazer,athleisure,blue,leather,indoor,summer,men,women"
Describe a scarf suitable for concert during spring.,elegant green denim scarf,"scarf,elegant,green,denim,concert,spring,men,women"
Which jacket would you choose for a interview in summer?,boho pink leather jacket,"jacket,boho,pink,leather,interview,summer,men,women"
What's your go-to scarf for a office in autumn?,casual white wool scarf,"scarf,casual,white,wool,office,autumn,men,women"
Describe a pants suitable for date during spring.,vintage red silk pants,"pants,vintage,red,silk,date,spring,men,women"
Which blazer would you choose for a casual in summer?,casual pink wool blazer,"blazer,casual,pink,wool,casual,summer,men,women"
Which oxfords would you choose for a casual in spring?,casual pink linen oxfords,"oxfords,casual,pink,linen,casual,spring,men,women"
What blazer do you wear for date in summer?,elegant red wool blazer,"blazer,elegant,red,wool,date,summer,men,women"
Describe a sneakers suitable for indoor during autumn.,elegant red leather sneakers,"sneakers,elegant,red,leather,indoor,autumn,men,women"
Which blazer would you choose for a outdoor in winter?,elegant pink wool blazer,"blazer,elegant,pink,wool,outdoor,winter,men,women"
Describe a jewelry suitable for date during spring.,boho blue wool jewelry,"jewelry,boho,blue,wool,date,spring,women"
What's your go-to boots for a casual in summer?,athleisure yellow silk boots,"boots,athleisure,yellow,silk,casual,summer,men,women"
Which sneakers would you choose for a interview in summer?,preppy brown leather sneakers,"sneakers,preppy,brown,leather,interview,summer,men,women"
Describe a blazer suitable for concert during summer.,athleisure red leather blazer,"blazer,athleisure,red,leather,concert,summer,men,women"
What's your go-to pants for a concert in spring?,vintage yellow nylon pants,"pants,vintage,yellow,nylon,concert,spring,men,women"
Describe a suit suitable for party during autumn.,vintage brown leather suit,"suit,vintage,brown,leather,party,autumn,men"
What jacket do you wear for wedding in autumn?,formal blue suede jacket,"jacket,formal,blue,suede,wedding,autumn,men,women"
Which boots would you choose for a concert in autumn?,athleisure purple linen boots,"boots,athleisure,purple,linen,concert,autumn,men,women"
What blazer do you wear for concert in spring?,grunge pink leather blazer,"blazer,grunge,pink,leather,concert,spring,men,women"
What's your go-to jacket for a office in winter?,vintage yellow wool jacket,"jacket,vintage,yellow,wool,office,winter,men,women"
Which pants would you choose for a casual in winter?,grunge white silk pants,"pants,grunge,white,silk,casual,winter,men,women"
Describe a oxfords suitable for wedding during summer.,casual black nylon oxfords,"oxfords,casual,black,nylon,wedding,summer,men,women"
Describe a blazer suitable for concert during summer.,elegant pink wool blazer,"blazer,elegant,pink,wool,concert,summer,men,women"
What's your go-to sneakers for a date in spring?,grunge red nylon sneakers,"sneakers,grunge,red,nylon,date,spring,men,women"
Which boots would you choose for a concert in spring?,boho purple leather boots,"boots,boho,purple,leather,concert,spring,men,women"
Which sneakers would you choose for a interview in spring?,preppy white silk sneakers,"sneakers,preppy,white,silk,interview,spring,men,women"
Which oxfords would you choose for a indoor in summer?,vintage brown wool oxfords,"oxfords,vintage,brown,wool,indoor,summer,men,women"
What jewelry do you wear for date in summer?,formal black suede jewelry,"jewelry,formal,black,suede,date,summer,women"
Which scarf would you choose for a casual in autumn?,vintage pink cotton scarf,"scarf,vintage,pink,cotton,casual,autumn,men,women"
What boots do you wear for indoor in spring?,preppy pink wool boots,"boots,preppy,pink,wool,indoor,spring,men,women"
What's your go-to oxfords for a party in winter?,preppy white leather oxfords,"oxfords,preppy,white,leather,party,winter,men,women"
What skirt do you wear for date in spring?,casual gray cotton skirt,"skirt,casual,gray,cotton,date,spring,women"
Describe a suit suitable for outdoor during autumn.,formal brown silk suit,"suit,formal,brown,silk,outdoor,autumn,men"
Which oxfords would you choose for a office in spring?,elegant red linen oxfords,"oxfords,elegant,red,linen,office,spring,men,women"
